class,tweet
no_xeno,"@CampingWorld @GoodSamFamily @FoodDlvryChamp A man out there who is delivering 
Food for those unable to get out during covid,A REAL great guy who post help to ALL drivers who deliver without any judgment at no reward other than helping fellow drivers.

#"
no_xeno,@GetovritJennie @la2shea @Ashleegyanks We were the first house to put out our Biden sign. Now there are several on our street (and only 2 Trump signs). Just takes a spark to get a fire going.
no_xeno,@santiagomayer_ Yes. Nothing will get him except voting him out. November 3rd can’t come soon enough.
no_xeno,We all were really out here hustling to get the lily of the valley and 5 star islands...  amidst all the chaos of the real world.. it was so pure I miss it ugh.
no_xeno,You ever get dressed up actually look nice and then can’t go out 🧐
no_xeno,"My first time playing #PUBG on #PS4 tonight, jump out of the plane and can’t figure out where my teammates land so I had to walk back to them. Get there and teammate shoots me dead 💀 WTH person who I don’t know!!! #gamedev #FridayThoughts"
no_xeno,"@AndeWall His base does not care. Some Republicans care but they are single issue voters (guns, abortion, taxes etc) &amp; will vote their issue. @TheDemocrats have to #Vote2020 to get #45 out of office."
no_xeno,"When you get called out by Sully, I think that’s game over, right? https://t.co/4qc10FQ2qW"
no_xeno,@debanjana05 @twitrartexhibit You’re amazing Debanjana! I’m happy to help get the word out about such a great event! I’m definitely stopping by the exhibit this weekend too!
no_xeno,@funder What the Fock Someone please get me out of this nightmare
no_xeno,@Bryce70638350 @brentdougherty I get what you're saying however 'as early as this evening' made it sound as though he had a tip. That he actually knew something other than throwing words out
no_xeno,I hate a same energy ass person. Tf you think i don’t apply the same rules in my life? you getting treated how you treat. Don’t get offended you just put that energy out there first but narcissistic behavior leads you to believe that you’re the victim.
no_xeno,"I have a knock off Lovesac in my basement. If someone can get it out of my basement in one piece, they can have it. But right now my plan is to cut it open, remove half the contents and then move it. Woof."
no_xeno,@DukeSil11285301 @DrEricDing @MeidasTouch Agree- not trying to say it’s feasible to get a vaccine out in October or November- I am getting a weird genetic vaccine never used in humans - studies for potential side effects will continue for 2 years. I jus
no_xeno,"@ChadLindberg @sethanikeem And we need to vote in numbers too big to rig, as I’ve heard. If there is any doubt about this election, know that 1) We cannot hope to keep our democracy intact with another 4 years of this moron. So, 2) Get out there and vot"
no_xeno,"Just hanging out waiting for some images to upload so thought I would post a few precious images. 
🛌 💤 
Do you wonder how we get newborns to pose during a session? 
#newbornsessions #newborn… https://t.co/I4pw6jYH0e"
no_xeno,Okay starting Sunday I’m gonna get out of this slump I’ve been in someone hold me accountable
no_xeno,@A9radio9371 Songs can have many meanings they could also be embellishing or paraphrasing around the truth to get you to figure it out...
no_xeno,Luffy could best Eneru ass in one fight. GET THIS NIGGA OUT THE SNAKE ASAP
no_xeno,"@MasterChiefZac1 @JoeBiden Trump is still a draft dodger. He made the comments. But yet again, his supporters can’t get his dick out of their mouths for two seconds to recognize the facts about the man you all think will make a country built on hate and"
no_xeno,Do not pull ya phones out. Get the fuck on. 10 times out of 10 this will always be the case  #LMAOBVS 😳😳😳 https://t.co/YATBZyVJ51
no_xeno,How in the hell did the Lakers lose? Man...where in the hell is Phil Jackson? Vogel you better get your head out of your ass and wake up! #LosAngeleslakers
no_xeno,"RPD is had to be SALIVATING over this clip. There are THOUSANDS of people out protesting, getting pepper balled and tear gassed, but a small handful upset a couple diners, and we actually have to entertain a conversation about this? Get ALL THE WAY OUT w that distraction https://t.co/iwdyctUjcz"
no_xeno,My roommate got mad and stormed out of the house because I said I wouldn’t get a rona vaccine since I don’t trust the government or the medical experts 🖕🏻 bouta have to find a new place I’m sure.
no_xeno,I was just excited to get out the house now I’m like hell nah what’s wrong with me
no_xeno,I can’t ever come home &amp;&amp; get out the car. 😩 I gotta sit here for a bit. 🤦🏽‍♀️
no_xeno,I gotta get out of Tallahassee 😩 a year and a half and I’m out. ✌🏽
no_xeno,Bro my snake was being annoying af when I was tryna get him out his cage! He striked at me like 5 damn times 😤
no_xeno,"Signing off, this is Vashon, and @stevensjpeg (Welcome back from hiatus!!)

Today, I stopped by 7 different events across Chicago. Get Out Here‼️‼️

Goodnight, Chicago. ❤️ https://t.co/0D16AUp1Xc"
no_xeno,The fact that I can’t see wit out glasses really get me salty
no_xeno,I’m so happy and excited to live with my love but also I’m be super embarrassed by him catching me singing and dancing in and when I get out of the shower.
no_xeno,"GO GET THAT! OUT NOW ON ALL PLATFORMS!! 🕺🏽💃🏽 @ Kansas City, Missouri https://t.co/FBvVwyv4KI"
no_xeno,@KvngFoley24 Lmao imma be on the ground getting stomped out like “when i get up y’all better be gone fair warning” 🤣🤣
no_xeno,That nigga in the room knocked tf out too 🤣🤣🤣🤣 I’m out here tryna get in the clouds and shìt
no_xeno,@KylePorterCBS Things will get much better for everyone when Holder is out and Brett is in. You know who is really behind this...he has a vested interest in keeping the competition out. #TheGreatPumpkin
no_xeno,@ChelsieMae19xx @machinegunkelly Damn man I gotta get up out of Dayton this shit got me too rough around the edges. My apologies the drugs are good and the people are bad here 🤦🏻‍♀️👀
no_xeno,"Meraya cleaned out my car, filled up my gas tank, helped me out with my registration, brought me back my own tub of cold stone ice cream, how’d I get the best wife ever??"
no_xeno,my dog doesn’t like night walks and gets extra skittish when i take her out to go potty before bed. like girl... i’m scared too but do your business so we can get our asses back inside!!!!!!!!
no_xeno,@mschlapp @realDonaldTrump We see the tapes. Our eyes and ears don’t lie.  You mouth does. Get out of the mud.  Trump is a liar.  A Moran as said by a former Trump former official.
no_xeno,"It’s a shame how fast I get out of breathe, I can’t do shit"
no_xeno,Pull out and cum all over me but keep slapping your dick on my ass to get all the nut out
no_xeno,@stephenasmith You are the most racist person I know if I were to start talking about white coaches the way you do I would get fired don’t mind you talking about sports but this is getting out of hand every one has a first time as head coach mark Jackso
no_xeno,Get shut out on a Bad Game and respond with a 7-spot the very next day. Good teams do that.
no_xeno,"Why don't you get in the middle of a rally and say who you are. you coward? You wouldn't make it out they hate yr Lily white ass too You ignorant twat!
🚂🇺🇸🚂🇺🇸🚂🇺🇸🚂🇺🇸 https://t.co/6kKQvWdaqB"
no_xeno,Baseball is weird...last out is always the hardest to get!🤷🏼‍♂️
no_xeno,@makeupbyshaniah I thought I was the only one who thought this. It’s as if she searches tweets with the words “black” and “oppression” just to get her two cents out.
no_xeno,Anxiety... How do you always get the best of me? I'm out here living in a fantasy. I can't enjoy a goddamn thing.
no_xeno,"Legit we get into Chicago, and this car drives into the park busting down a gate getting chased by cops, and then a bunch of cops just get out of their cars running after him 🙈"
no_xeno,I can’t wait to get in the bed I’m about to take this Advil pm hit the shower and knock tf out these cramps aren’t it
no_xeno,"Today I finally saw my boo for the first time in two months...I get out the Uber &amp; the first thing he says is

“Wow. Look at you! Looking all lean.” 

😂😂 he’s so cute."
no_xeno,Here is why the rates will go back up in October and @BostonSchools will be virtual because citywide we’ll hit over 4% (where some neighborhoods already are). @MassGovernor - Stop expecting 18-22 to not be 18-22yo. BE the adult in the room. https://t.co/yXrAy9f0ha
no_xeno,California dreamin'? More like california crying I wanna go back home bro
no_xeno,"@ds0375 If you go back and remember what he kept preaching, he wanted a Dynasty and he had 10 years to do it. Within the three years, he's gathering his players to have some type continuity so he can win multiple chips. He's not finished, I think another "
no_xeno,"@iiiRIGHTii @McdKO67 @GovernorTomWolf Wolfs spending all this money on shit that isn’t a concern right now. Let us go back to work , and the BS with unemployment, Wolf says Pa is broke. Yet you spend money in this and mask BS. Marijuana is going to be t"
